doc_id,title,filenames,captions
11453,Bone,Active osteoblasts.jpg,activ osteoblast micrograph light micrograph bone decalcif decalcifi cancel bone tissu display osteoblast activ synthes osteoid osteocyt osteoblast mononucl bone form cell locat surfac osteon seam make protein mixtur osteoid miner bone sfn deakin pp osteoid seam narrow region newli form organ matrix miner locat surfac bone osteoid primarili compos type collagen osteoblast manufactur hormon prostaglandin act bone osteoblast creat repair bone build osteoblast put collagen fiber collagen fiber framework osteoblast work osteoblast deposit calcium phosphat harden hydroxid bicarbon ion brand bone creat osteoblast call osteoid lt ref gt washington quot cell quot bone cell univers washington web apr lt ref gt osteoblast finish work trap insid bone harden osteoblast trap osteocyt osteoblast remain top bone protect underli bone bone line cell lt ref gt cite journal wein marc date april titl bone line cell normal physiolog role respons anabol osteoporosi treatment url http link springer articl journal current molecular biolog report volum issu page doi access date novemb lt ref gt
11454,Bone,Woven bone matrix.jpg,woven bone matrix transmiss electron microscopi transmiss electron micrograph decalcifi woven bone matrix display characterist irregular orient collagen fiber
11455,Bone,603 Anatomy of Long Bone.jpg,anatomi long bone structur long bone
11456,Bone,Blausen 0229 ClassificationofBones.png,blausen classificationofbon classifi bone shape appear
11457,Bone,Skeletal system.svg,skelet system skelet system human bodi long bone character shaft diaphysi longer width epiphysi round head end shaft made cortic bone compact bone lesser amount bone marrow marrow locat medullari caviti area spongi cancel bone end bone lt ref quot tlp quot gt cite web titl doitpom tlp librari structur bone implant materi structur composit bone url http www doitpom ac uk tlplib bone structur php websit www doitpom ac uk lt ref gt bone limb anatomi limb includ metacarpu finger metatarsu toe long bone except carpal bone wrist articul tarsal bone tarsu skeleton ankl sesamoid bone kneecap long bone clavicl differ shape shaft end call modifi long bone
11458,Bone,Bone growth.png,bone growth endochondr ossif
11459,Bone,Bone (1).jpg,bone light micrograph section juvenil knee joint rat show cartilagin growth plate
11460,Bone,Xraymachine.JPG,xraymachin radiographi identifi bone fractur knee injuri
11461,Bone,Osteoporosis in Bones.jpg,osteoporosi bone reduc bone miner densiti osteoporosi increas likelihood fractur
11462,Bone,"Paleopathology; Human femurs from Roman period, Tell Fara Wellcome L0008764.jpg",paleopatholog human femur roman period fara wellcom thumbnail human femur humeru roman period evid heal bone fractur fractur
11463,Bone,Fluworôze egzostozes1-800h.jpg,fluworôz alt knobbi hoof leg skelet fluorosi cow' leg due industri contamin
11464,Bone,Bird leg and pelvic girdle skeleton EN.gif,bird leg pelvic girdl skeleton en gif leg pelvic girdl bone bird
11465,Bone,Bones of cattle on a farm in Namibia.jpg,bone cattl farm namibia bone slaughter cattl farm namibia
11466,Bretwalda,"Entry for 827 in the Anglo-Saxon Chronicle, which lists the eight bretwaldas.gif",entri anglo saxon chronicl list bretwalda gif entri anglo saxon chronicl list bretwalda
11467,Bretwalda,Anglo-Saxon England 2.svg,anglo saxon england anglo saxon kingdom
11468,Bretwalda,Edwin - John Speed.JPG,edwin john speed imaginari depict edwin northumbria john speed john speed' saxon heptarchi
11469,Brouwer fixed-point theorem,Théorème-de-Brouwer-dim-1.svg,théorèm de brouwer dim
11470,Brouwer fixed-point theorem,Théorème-de-Brouwer-(cond-1).jpg,théorèm de brouwer cond flow unbound area area quot hole quot theorem applic
11471,Brouwer fixed-point theorem,Théorème-de-Brouwer-(cond-2).jpg,théorèm de brouwer cond theorem appli disk shape area guarante exist fix point
11472,Boltzmann distribution,Exponential probability density.svg,exponenti probabl densiti upright boltzmann' distribut exponenti distribut
11473,Boltzmann distribution,Boltzmann distribution graph.svg,boltzmann distribut graph upright boltzmann factor tmath tfrac vertic axi function temperatur mvar energi differ math ε lt gt lt gt ε lt gt lt gt
11474,Blythe Danner,Blythe Danner - 1980.jpg,blyth danner upright danner
11475,Blythe Danner,Blythe Danner at Met Opera.jpg,blyth danner met opera upright danner metropolitan opera open septemb
11476,Bioleaching,CC-BY icon.svg,scientist show experi graviti environ iss biomin microorgan employ mine element basalt ic rock bioleach space lt ref gt cite news crane leah titl asteroid munch microb mine materi space rock url http www newscientist articl asteroid munch microb mine materi space rock access date decemb work scientist lt ref gt lt ref gt cite journal cockel charl santomartino rosa finster kai waajen annemiek ead lorna moeller ralf rettberg petra fuch felix van houdt rob ley natali coninx ils hatton jason parmitano luca kraus jutta koehler andrea caplin nicol zuijderduijn lobk mariani alessandro pellari stefano carubia fabrizio luciani giacomo balsamo michel zolesi valfredo nicholson natasha loudon clair mari doswald winkler jeannin herová magdalena rattenbach bernd wadsworth jennif craig everroad demet rené titl space station biomin experi demonstr rare earth element extract micrograv mar graviti journal natur commun date novemb volum issu page doi pmid pmc bibcod url languag en issn cc icon http creativecommon org licens cc lt ref gt
11477,Bouldering,The Cliffs at DUMBO.jpg,hueco tank babi martini webm boulder hueco tank babi martini cliff dumbo largest outdoor boulder gym north america cliff dumbo locat brooklyn bridg park lt ref gt cite web url http dumbo hometo cliff dumbo titl cliff dumbo date april lt ref gt lt ref gt cite web picht jennif date titl largest outdoor climb gym countri return brooklyn bridg park url http www timeout newyork news largest outdoor climb gym countri return brooklyn bridg park magazin time magazin time lt ref gt
11478,Bouldering,ボルダリング (7955003588).jpg,ボルダリング alt indoor boulder gym indoor boulder gym
11479,Bouldering,The_Thimble.jpg,thimbl climber thimbl custer state park south dakota
11480,Bouldering,BW 2012-08-26 Dorothea Karalus GER 0541.JPG,bw dorothea karalu ger competitor boulder world cup
11481,Boiling point,Boiling point vs molar mass graph.png,boil point molar mass graph boil point alkan alken ether halogenoalkan aldehyd keton alcohol chemistri alcohol carboxyl acid function molar mass
11482,Boiling point,Butane-3D-balls.png,butan ball
11483,Boiling point,Isobutane-3D-balls.png,isobutan ball
11484,Boiling point,Pentane-3D-balls.png,pentan ball
11485,Boiling point,Isopentane-3D-balls.png,isopentan ball
11486,Boiling point,Neopentane-3D-balls.png,neopentan ball
11487,Boiling point,Binary Boiling Point Diagram new.svg,binari boil point diagram binari boil point diagram hypothet weakli interact compon azeotrop
11488,Big Bang,CMB Timeline300 no WMAP.jpg,cmb wmap upright alt model expand univers open viewer' face viewer pose timelin expans univers space includ hypothet observ portion univers repres time circular section dramat expans occur inflationari epoch expans acceler expans univers acceler artist' concept time size scale
11489,Big Bang,2MASS LSS chart-NEW Nasa.jpg,lss chart nasa upright panoram view entir infrar region infrar infrar sky reveal distribut galaxi milki galaxi color code redshift alt map univers speck strand light color
11490,Big Bang,Heic1401a-Abell2744-20140107.jpg,upright abel galaxi cluster hubbl space telescop frontier field program hubbl frontier field view lt ref quot nasa quot gt cite web url http www jpl nasa gov news news php releas url statu live titl nasa' hubbl spitzer team probe faraway galaxi clavin whitney jenkin ann villard ray date januari websit jet propuls laboratori publish nasa locat washington archiv url http web archiv org web http www jpl nasa gov news news php releas archiv date septemb access date januari lt ref gt
11491,Big Bang,Cmbr.svg,cmbr cosmic microwav background spectrum measur fira instrument cosmic background explor cobe satellit precis measur black bodi blackbodi spectrum natur lt ref quot quot gt cite confer url http www librari ucla pdf url statu live titl anisotropi cmb white martin year confer divis particl field confer dpf confer url http home physic ucla calendar confer arisaka katsushi bern zvi link zvi bern book titl dpf proceed lo angel meet publish univers california lo angel behalf american physic societi archiv url http web archiv org web http www librari ucla pdf archiv date februari locat lo angel id talk cosmic microwav background arxiv astro ph bibcod conf oclc access date decemb lt ref gt data point standard error estim error bar graph obscur theoret curv
11492,Big Bang,Ilc 9yr moll4096.png,ilc upright year wmap imag cosmic microwav background radiat lt ref quot arxiv quot gt cite journal bennett charl link charl bennett larson davin weiland janet date octob titl year wilkinson microwav anisotropi probe wmap observ final map result arxiv display author etal doi volum issu page articl journal astrophys journal astrophys journal supplement seri bibcod lt ref gt lt ref quot space quot gt cite web url http www space univers babi pictur wmap html url statu live titl babi pictur univers unveil gannon megan date decemb websit space locat york publish futur plc archiv url http web archiv org web http www space univers babi pictur wmap html archiv date octob access date decemb lt ref gt radiat isotropi isotrop roughli part lt ref gt harvnb wright lt ref gt
11493,Big Bang,PIA17993-DetectorsForInfantUniverseStudies-20140317.jpg,detectorsforinfantuniversestudi focal plane bicep keck array telescop microscop search polar cmb lt ref quot quot gt cite web author lt state gt date decemb orig date result origin releas march titl march result data product url http bicepkeck org releas html url statu live archiv url http web archiv org web http bicepkeck org archiv date march access date decemb websit bicep keck array cmb experi publish harvard faculti art scienc fa research comput harvard univers locat cambridg massachusett lt ref gt lt ref quot nasa quot gt cite web url http www jpl nasa gov news news php releas url statu live titl nasa technolog view birth univers clavin whitney date march websit jet propuls laboratori publish nasa locat washington archiv url http web archiv org web http www jpl nasa gov news news php releas archiv date octob access date decemb lt ref gt lt ref quot nyt quot gt cite news overby denni author link denni overby date march titl space rippl reveal big bang' smoke gun url http www nytim scienc space detect wave space buttress landmark theori big bang html url statu live url access registr depart space amp cosmo newspap york time locat york issn archiv url http web archiv org web http www nytim scienc space detect wave space buttress landmark theori big bang html archiv date march access date decemb quot version articl appear print march section page york edit headlin space rippl reveal big bang' smoke gun quot onlin version articl origin titl quot detect wave space buttress landmark theori big bang quot lt ref gt lt ref quot nyt quot gt cite news overby denni author link denni overby date march titl rippl big bang url http www nytim scienc space rippl big bang html url statu live url access registr depart newspap york time locat york issn archiv url http web archiv org web http www nytim scienc space rippl big bang html archiv date march access date march quot version articl appear print march section page york edit headlin rippl big bang quot lt ref gt
11494,Big Bang,Cosmological Composition – Pie Chart.svg,cosmolog composit pie chart upright pie chart chart show proport compon univers space ndash dark matter dark energi
11495,Big Bang,End of universe.jpg,end univers upright shape univers geometri univers determin friedmann equat densiti paramet omega cosmolog paramet equal greater shown top bottom shape univers univers posit curvatur close univers posit curvatur shape univers univers neg curvatur hyperbol univers neg curvatur shape univers univers curvatur flat univers curvatur
11496,Bock,Aventinus Weizen-Eisbock.jpg,aventinu weizen eisbock eisbock beer made fraction freez remov ice partial frozen barrel beer produc higher alcohol content
11497,Bantu languages,Bantu zones.png,bantu zone upright approxim locat guthri classif bantu languag sixteen guthri bantu zone includ addit great lake bantu languag zone great lake jarawan languag spoken nigeria
11498,CIM-10 Bomarc,BOMARC A Surface-to-Air Missile.jpg,bomarc surfac air missil
11499,CIM-10 Bomarc,CIM-10 Bomarc missile battery.jpg,cim bomarc missil batteri octob bomarc jersey bomarc missil accid site bomarc site
11500,CIM-10 Bomarc,4751st Air Defense Squadron - ADC - Emblem.png,air defens squadron adc emblem adm train emblem
11501,CIM-10 Bomarc,CQM-10B Bormarc drone launch Vandenberg 1977.JPEG,cqm bormarc drone launch vandenberg cqm drone launch vandenberg air forc base
11502,CIM-10 Bomarc,CIM-10 operators.png,cim oper map cim oper blue
11503,CIM-10 Bomarc,Bomarc B missile Canada Aviation Museum Ottawa 2006.jpg,bomarc missil canada aviat museum ottawa bomarc display canada aviat space museum ottawa ontario canada
